000005,-1,123,460,581,446,1,-1,-1,-1
000005,-1,555,658,348,372,1,-1,-1,-1
000005,-1,732,525,137,139,1,-1,-1,-1
000005,-1,771,409,283,109,1,-1,-1,-1
000005,-1,1162,739,105,148,1,-1,-1,-1
000006,-1,25,391,657,591,1,-1,-1,-1
000006,-1,559,653,342,379,1,-1,-1,-1
000006,-1,694,545,162,125,1,-1,-1,-1
000006,-1,714,496,113,60,1,-1,-1,-1
000006,-1,750,416,153,93,1,-1,-1,-1
000006,-1,926,488,26,40,0,-1,-1,-1
000006,-1,1163,740,103,147,0,-1,-1,-1
000007,-1,7,331,656,750,1,-1,-1,-1
000007,-1,560,651,340,394,1,-1,-1,-1
000007,-1,657,547,183,134,1,-1,-1,-1
000007,-1,658,515,78,72,1,-1,-1,-1
000007,-1,728,498,102,60,1,-1,-1,-1
000007,-1,1165,739,103,149,0,-1,-1,-1
000008,-1,557,658,346,378,1,-1,-1,-1
000008,-1,595,557,243,163,1,-1,-1,-1
000008,-1,608,499,65,62,0,-1,-1,-1
000008,-1,620,503,134,61,1,-1,-1,-1
000008,-1,740,492,97,67,1,-1,-1,-1
000008,-1,902,490,24,37,0,-1,-1,-1
000008,-1,921,505,23,39,0,-1,-1,-1
000009,-1,520,563,86,155,0,-1,-1,-1
000009,-1,535,571,282,213,1,-1,-1,-1
000009,-1,555,636,382,370,0,-1,-1,-1
000009,-1,558,659,341,378,1,-1,-1,-1
000009,-1,615,499,60,65,1,-1,-1,-1
000009,-1,649,500,136,73,1,-1,-1,-1
000009,-1,749,490,84,68,1,-1,-1,-1
000009,-1,897,486,31,42,0,-1,-1,-1
000009,-1,917,507,25,42,1,-1,-1,-1
000009,-1,1162,738,105,153,0,-1,-1,-1
000010,-1,420,536,69,76,0,-1,-1,-1
000010,-1,460,578,305,230,1,-1,-1,-1
000010,-1,462,545,164,119,1,-1,-1,-1
000010,-1,519,515,35,30,0,-1,-1,-1
000010,-1,556,663,345,375,1,-1,-1,-1
000010,-1,614,497,67,69,1,-1,-1,-1
000010,-1,662,493,126,84,1,-1,-1,-1
000010,-1,764,489,66,69,1,-1,-1,-1
000010,-1,902,507,32,46,0,-1,-1,-1
000011,-1,340,601,393,271,1,-1,-1,-1
000011,-1,383,555,74,67,1,-1,-1,-1
000011,-1,424,537,67,67,0,-1,-1,-1
000011,-1,519,533,154,88,1,-1,-1,-1
000011,-1,552,673,353,355,1,-1,-1,-1
000011,-1,614,500,69,59,1,-1,-1,-1
000011,-1,692,494,128,76,1,-1,-1,-1
000011,-1,717,506,62,86,0,-1,-1,-1
000011,-1,762,492,67,70,1,-1,-1,-1
000011,-1,805,504,36,46,0,-1,-1,-1
000011,-1,901,508,34,50,1,-1,-1,-1
000012,-1,205,616,439,330,1,-1,-1,-1
000012,-1,237,594,75,85,0,-1,-1,-1
000012,-1,284,597,66,74,1,-1,-1,-1
000012,-1,383,555,74,67,1,-1,-1,-1
000012,-1,422,536,67,69,0,-1,-1,-1
000012,-1,544,528,150,123,1,-1,-1,-1
000012,-1,549,674,360,347,1,-1,-1,-1
000012,-1,607,499,62,32,1,-1,-1,-1
000012,-1,699,491,120,86,1,-1,-1,-1
000012,-1,715,505,67,85,1,-1,-1,-1
000012,-1,760,494,66,73,1,-1,-1,-1
000012,-1,890,495,49,70,0,-1,-1,-1
000012,-1,899,523,36,44,1,-1,-1,-1
000012,-1,1165,739,97,154,0,-1,-1,-1
000013,-1,7,700,68,109,1,-1,-1,-1
000013,-1,55,685,524,345,1,-1,-1,-1
000013,-1,215,607,66,86,0,-1,-1,-1
000013,-1,218,571,117,125,0,-1,-1,-1
000013,-1,235,593,75,87,0,-1,-1,-1
000013,-1,288,599,61,73,0,-1,-1,-1
000013,-1,383,553,75,68,1,-1,-1,-1
000013,-1,425,534,65,73,0,-1,-1,-1
000013,-1,506,519,59,68,0,-1,-1,-1
000013,-1,554,689,351,330,1,-1,-1,-1
000013,-1,564,526,148,118,1,-1,-1,-1
000013,-1,613,498,57,29,0,-1,-1,-1
000013,-1,728,491,55,86,1,-1,-1,-1
000013,-1,762,488,70,80,1,-1,-1,-1
000013,-1,799,457,87,49,1,-1,-1,-1
000013,-1,888,495,51,70,1,-1,-1,-1
000013,-1,894,522,38,48,1,-1,-1,-1
000013,-1,1161,738,104,155,1,-1,-1,-1
000014,-1,9,711,490,383,1,-1,-1,-1
000014,-1,10,706,63,99,0,-1,-1,-1
000014,-1,212,569,121,131,0,-1,-1,-1
000014,-1,214,610,71,82,0,-1,-1,-1
000014,-1,234,592,75,87,0,-1,-1,-1
000014,-1,285,596,65,76,0,-1,-1,-1
000014,-1,383,554,75,70,1,-1,-1,-1
000014,-1,425,533,66,74,0,-1,-1,-1
000014,-1,507,518,59,69,0,-1,-1,-1
000014,-1,552,685,354,334,1,-1,-1,-1
000014,-1,590,510,129,124,1,-1,-1,-1
000014,-1,603,506,132,122,0,-1,-1,-1
000014,-1,753,488,84,81,1,-1,-1,-1
000014,-1,882,493,54,71,0,-1,-1,-1
000014,-1,887,508,37,44,1,-1,-1,-1
000014,-1,889,521,38,51,1,-1,-1,-1
000014,-1,1121,565,58,129,0,-1,-1,-1
000014,-1,1158,738,110,152,1,-1,-1,-1
000015,-1,3,684,76,104,0,-1,-1,-1
000015,-1,6,773,358,312,1,-1,-1,-1
000015,-1,212,609,70,83,0,-1,-1,-1
000015,-1,236,592,75,88,0,-1,-1,-1
000015,-1,284,592,66,78,0,-1,-1,-1
000015,-1,384,553,72,71,1,-1,-1,-1
000015,-1,426,533,67,75,0,-1,-1,-1
000015,-1,506,517,62,70,0,-1,-1,-1
000015,-1,554,687,352,330,1,-1,-1,-1
000015,-1,597,522,123,101,1,-1,-1,-1
000015,-1,744,490,95,75,1,-1,-1,-1
000015,-1,875,511,50,76,1,-1,-1,-1
000015,-1,883,527,31,47,0,-1,-1,-1
000015,-1,884,505,36,49,1,-1,-1,-1
000015,-1,887,541,30,51,0,-1,-1,-1
000015,-1,923,507,24,41,0,-1,-1,-1
000015,-1,968,528,29,35,1,-1,-1,-1
000016,-1,7,858,246,219,1,-1,-1,-1
000016,-1,8,703,47,114,0,-1,-1,-1
000016,-1,136,573,120,146,0,-1,-1,-1
000016,-1,210,609,71,83,0,-1,-1,-1
000016,-1,215,546,119,138,0,-1,-1,-1
000016,-1,235,589,76,92,0,-1,-1,-1
000016,-1,277,564,73,97,0,-1,-1,-1
000016,-1,383,553,73,72,1,-1,-1,-1
000016,-1,425,533,68,76,0,-1,-1,-1
000016,-1,504,516,62,71,0,-1,-1,-1
000016,-1,551,681,355,342,1,-1,-1,-1
000016,-1,608,499,126,124,1,-1,-1,-1
000016,-1,749,490,90,71,1,-1,-1,-1
000016,-1,867,530,49,77,1,-1,-1,-1
000016,-1,881,525,35,51,0,-1,-1,-1
000016,-1,967,527,33,36,1,-1,-1,-1
000016,-1,1160,740,107,150,0,-1,-1,-1
000017,-1,7,707,46,106,0,-1,-1,-1
000017,-1,112,583,129,134,0,-1,-1,-1
000017,-1,211,609,73,81,0,-1,-1,-1
000017,-1,233,591,80,90,0,-1,-1,-1
000017,-1,384,554,73,70,1,-1,-1,-1
000017,-1,505,517,60,70,0,-1,-1,-1
000017,-1,554,684,350,339,1,-1,-1,-1
000017,-1,611,504,135,97,1,-1,-1,-1
000017,-1,753,493,86,66,1,-1,-1,-1
000017,-1,843,531,62,79,1,-1,-1,-1
000017,-1,869,490,65,70,1,-1,-1,-1
000017,-1,964,526,35,37,1,-1,-1,-1
000017,-1,1163,739,106,150,1,-1,-1,-1
000018,-1,45,581,145,141,0,-1,-1,-1
000018,-1,116,576,122,136,0,-1,-1,-1
000018,-1,204,546,129,135,0,-1,-1,-1
000018,-1,210,588,75,95,0,-1,-1,-1
000018,-1,382,553,77,72,1,-1,-1,-1
000018,-1,425,533,69,75,0,-1,-1,-1
000018,-1,506,516,61,70,0,-1,-1,-1
000018,-1,554,677,349,352,1,-1,-1,-1
000018,-1,610,495,52,75,0,-1,-1,-1
000018,-1,624,501,131,97,1,-1,-1,-1
000018,-1,749,492,80,68,1,-1,-1,-1
000018,-1,815,527,47,80,1,-1,-1,-1
000018,-1,841,526,62,85,1,-1,-1,-1
000018,-1,864,551,52,78,1,-1,-1,-1
000018,-1,891,523,32,47,0,-1,-1,-1
000018,-1,962,526,37,36,1,-1,-1,-1
000018,-1,1164,737,105,153,1,-1,-1,-1
000019,-1,35,573,149,151,0,-1,-1,-1
000019,-1,121,575,122,132,0,-1,-1,-1
000019,-1,204,546,130,135,0,-1,-1,-1
000019,-1,210,589,76,94,0,-1,-1,-1
000019,-1,382,553,79,72,1,-1,-1,-1
000019,-1,506,516,62,70,1,-1,-1,-1
000019,-1,554,676,350,355,1,-1,-1,-1
000019,-1,614,497,56,64,1,-1,-1,-1
000019,-1,636,505,118,86,1,-1,-1,-1
000019,-1,677,495,94,79,0,-1,-1,-1
000019,-1,759,494,64,63,0,-1,-1,-1
000019,-1,794,548,51,79,1,-1,-1,-1
000019,-1,834,493,86,72,1,-1,-1,-1
000019,-1,865,545,54,96,1,-1,-1,-1
000019,-1,903,461,80,60,0,-1,-1,-1
000019,-1,947,410,129,69,1,-1,-1,-1
000019,-1,961,527,41,36,1,-1,-1,-1
000019,-1,1165,738,106,152,1,-1,-1,-1
000020,-1,4,676,75,125,0,-1,-1,-1
000020,-1,4,802,124,256,1,-1,-1,-1
000020,-1,37,575,145,147,0,-1,-1,-1
000020,-1,118,574,124,134,0,-1,-1,-1
000020,-1,204,546,129,135,0,-1,-1,-1
000020,-1,209,588,75,94,0,-1,-1,-1
000020,-1,383,552,78,72,1,-1,-1,-1
000020,-1,423,532,71,78,0,-1,-1,-1
000020,-1,506,517,61,69,1,-1,-1,-1
000020,-1,556,678,345,352,1,-1,-1,-1
000020,-1,613,500,59,61,1,-1,-1,-1
000020,-1,654,500,125,72,1,-1,-1,-1
000020,-1,762,543,58,99,1,-1,-1,-1
000020,-1,817,493,94,80,1,-1,-1,-1
000020,-1,828,398,228,109,1,-1,-1,-1
000020,-1,878,572,52,85,1,-1,-1,-1
000020,-1,960,526,39,39,1,-1,-1,-1
000020,-1,1119,569,64,124,1,-1,-1,-1
000020,-1,1162,736,109,154,1,-1,-1,-1
000021,-1,9,705,241,364,1,-1,-1,-1
000021,-1,31,571,151,153,0,-1,-1,-1
000021,-1,124,573,119,131,0,-1,-1,-1
000021,-1,202,546,131,134,0,-1,-1,-1
000021,-1,210,589,75,94,0,-1,-1,-1
000021,-1,275,564,76,97,0,-1,-1,-1
000021,-1,384,553,72,72,1,-1,-1,-1
000021,-1,428,531,65,77,0,-1,-1,-1
000021,-1,507,517,59,70,1,-1,-1,-1
000021,-1,559,672,338,360,1,-1,-1,-1
000021,-1,614,500,64,64,1,-1,-1,-1
000021,-1,668,493,97,82,1,-1,-1,-1
000021,-1,720,398,292,129,1,-1,-1,-1
000021,-1,722,567,66,96,1,-1,-1,-1
000021,-1,759,478,84,69,0,-1,-1,-1
000021,-1,793,497,100,110,1,-1,-1,-1
000021,-1,887,470,79,64,1,-1,-1,-1
000021,-1,888,586,55,94,1,-1,-1,-1
000021,-1,1121,567,60,127,0,-1,-1,-1
000021,-1,1164,736,104,154,1,-1,-1,-1
000022,-1,-6,659,364,372,1,-1,-1,-1
000022,-1,26,594,137,87,0,-1,-1,-1
000022,-1,195,547,135,138,0,-1,-1,-1
000022,-1,210,587,74,99,0,-1,-1,-1
000022,-1,275,565,75,97,0,-1,-1,-1
000022,-1,383,553,72,71,1,-1,-1,-1
000022,-1,428,532,65,75,0,-1,-1,-1
000022,-1,507,516,59,70,1,-1,-1,-1
000022,-1,556,669,344,365,1,-1,-1,-1
000022,-1,612,499,71,67,1,-1,-1,-1
000022,-1,630,402,295,124,1,-1,-1,-1
000022,-1,674,586,72,95,1,-1,-1,-1
000022,-1,690,498,121,68,1,-1,-1,-1
000022,-1,771,507,128,112,1,-1,-1,-1
000022,-1,874,472,81,64,1,-1,-1,-1
000022,-1,901,609,53,91,1,-1,-1,-1
000022,-1,1122,569,59,125,0,-1,-1,-1
000022,-1,1163,736,104,154,1,-1,-1,-1
000023,-1,19,636,437,253,1,-1,-1,-1
000023,-1,384,554,72,69,1,-1,-1,-1
000023,-1,426,532,65,74,0,-1,-1,-1
000023,-1,507,516,59,70,0,-1,-1,-1
000023,-1,559,669,339,362,1,-1,-1,-1
000023,-1,608,627,80,97,0,-1,-1,-1
000023,-1,614,497,64,68,1,-1,-1,-1
000023,-1,636,412,165,83,1,-1,-1,-1
000023,-1,698,486,96,87,1,-1,-1,-1
000023,-1,750,514,134,123,1,-1,-1,-1
000023,-1,866,478,87,64,1,-1,-1,-1
000023,-1,896,576,64,113,0,-1,-1,-1
000023,-1,902,633,53,83,1,-1,-1,-1
000023,-1,1162,738,105,153,1,-1,-1,-1
000024,-1,7,701,67,110,1,-1,-1,-1
000024,-1,30,613,135,127,0,-1,-1,-1
000024,-1,182,598,312,222,1,-1,-1,-1
000024,-1,387,535,76,75,1,-1,-1,-1
000024,-1,422,532,68,78,1,-1,-1,-1
000024,-1,507,516,58,69,1,-1,-1,-1
000024,-1,516,688,118,162,1,-1,-1,-1
000024,-1,550,682,345,346,1,-1,-1,-1
000024,-1,614,500,67,66,1,-1,-1,-1
000024,-1,704,492,92,74,1,-1,-1,-1
000024,-1,719,524,138,140,1,-1,-1,-1
000024,-1,785,488,40,38,0,-1,-1,-1
000024,-1,814,486,35,40,1,-1,-1,-1
000024,-1,858,478,88,71,1,-1,-1,-1
000024,-1,878,599,92,151,0,-1,-1,-1
000024,-1,905,652,59,87,0,-1,-1,-1
000024,-1,1164,739,101,154,1,-1,-1,-1
000025,-1,-0,795,185,274,1,-1,-1,-1
000025,-1,5,682,74,114,1,-1,-1,-1
000025,-1,38,616,125,123,0,-1,-1,-1
000025,-1,213,614,70,76,0,-1,-1,-1
000025,-1,268,566,280,183,1,-1,-1,-1
000025,-1,404,750,142,197,1,-1,-1,-1
000025,-1,504,516,61,67,0,-1,-1,-1
000025,-1,555,675,341,356,1,-1,-1,-1
000025,-1,614,500,66,68,1,-1,-1,-1
000025,-1,683,539,160,130,1,-1,-1,-1
000025,-1,722,487,82,57,1,-1,-1,-1
000025,-1,812,483,43,50,1,-1,-1,-1
000025,-1,840,486,100,73,1,-1,-1,-1
000025,-1,874,600,99,153,0,-1,-1,-1
000025,-1,899,644,65,102,0,-1,-1,-1
000025,-1,1167,737,99,153,0,-1,-1,-1
000026,-1,1,682,275,356,1,-1,-1,-1
000026,-1,24,585,156,135,0,-1,-1,-1
000026,-1,211,590,72,94,0,-1,-1,-1
000026,-1,235,594,79,83,0,-1,-1,-1
000026,-1,241,806,186,265,1,-1,-1,-1
000026,-1,359,557,252,162,1,-1,-1,-1
000026,-1,558,672,341,356,1,-1,-1,-1
000026,-1,615,498,64,67,1,-1,-1,-1
000026,-1,622,546,211,134,1,-1,-1,-1
000026,-1,727,492,84,62,1,-1,-1,-1
000026,-1,820,471,40,35,0,-1,-1,-1
000026,-1,831,489,103,80,1,-1,-1,-1
000026,-1,876,608,102,142,1,-1,-1,-1
000026,-1,898,669,68,92,0,-1,-1,-1
000026,-1,1166,736,99,153,0,-1,-1,-1
000027,-1,2,977,233,104,1,-1,-1,-1
000027,-1,144,656,262,240,1,-1,-1,-1
000027,-1,205,550,141,127,0,-1,-1,-1
000027,-1,272,562,76,102,0,-1,-1,-1
000027,-1,384,550,68,77,1,-1,-1,-1
000027,-1,426,531,198,161,1,-1,-1,-1
000027,-1,558,675,337,350,1,-1,-1,-1
000027,-1,568,567,217,178,1,-1,-1,-1
000027,-1,614,499,66,71,1,-1,-1,-1
000027,-1,731,492,71,74,1,-1,-1,-1
000027,-1,743,479,88,70,0,-1,-1,-1
000027,-1,814,494,106,79,1,-1,-1,-1
000027,-1,877,606,101,149,0,-1,-1,-1
000027,-1,899,664,67,101,0,-1,-1,-1
000027,-1,1164,739,105,151,0,-1,-1,-1
000028,-1,7,701,67,110,1,-1,-1,-1
000028,-1,30,615,134,125,0,-1,-1,-1
000028,-1,134,622,351,221,1,-1,-1,-1
000028,-1,269,553,73,79,0,-1,-1,-1
000028,-1,386,535,79,79,1,-1,-1,-1
000028,-1,422,533,67,75,0,-1,-1,-1
000028,-1,485,529,163,138,1,-1,-1,-1
000028,-1,509,579,278,223,1,-1,-1,-1
000028,-1,555,674,341,353,1,-1,-1,-1
000028,-1,613,500,74,66,1,-1,-1,-1
000028,-1,720,568,57,88,0,-1,-1,-1
000028,-1,737,491,85,63,1,-1,-1,-1
000028,-1,802,494,110,84,1,-1,-1,-1
000028,-1,879,607,98,148,1,-1,-1,-1
000028,-1,901,662,65,104,0,-1,-1,-1
000028,-1,1163,738,105,153,1,-1,-1,-1
000029,-1,6,680,72,118,1,-1,-1,-1
000029,-1,224,612,256,167,1,-1,-1,-1
000029,-1,236,638,189,156,0,-1,-1,-1
000029,-1,382,535,77,73,0,-1,-1,-1
000029,-1,419,609,299,253,1,-1,-1,-1
000029,-1,529,523,143,88,1,-1,-1,-1
000029,-1,555,684,343,341,1,-1,-1,-1
000029,-1,616,497,69,58,0,-1,-1,-1
000029,-1,689,594,72,75,1,-1,-1,-1
000029,-1,743,474,84,76,1,-1,-1,-1
000029,-1,789,497,114,101,1,-1,-1,-1
000029,-1,879,612,96,140,1,-1,-1,-1
000029,-1,901,663,65,103,0,-1,-1,-1
000029,-1,1162,738,106,154,1,-1,-1,-1
000030,-1,5,681,74,115,0,-1,-1,-1
000030,-1,42,615,128,126,0,-1,-1,-1
000030,-1,211,611,70,79,0,-1,-1,-1
000030,-1,287,641,393,286,1,-1,-1,-1
000030,-1,319,576,271,150,1,-1,-1,-1
000030,-1,505,519,62,65,0,-1,-1,-1
000030,-1,548,673,354,348,1,-1,-1,-1
000030,-1,577,496,155,125,1,-1,-1,-1
000030,-1,600,491,140,134,0,-1,-1,-1
000030,-1,662,618,69,70,1,-1,-1,-1
000030,-1,746,474,81,71,1,-1,-1,-1
000030,-1,777,499,112,118,1,-1,-1,-1
000030,-1,839,469,48,37,1,-1,-1,-1
000030,-1,897,638,67,115,1,-1,-1,-1
000030,-1,940,488,26,39,1,-1,-1,-1
000030,-1,965,490,28,37,0,-1,-1,-1
000030,-1,1162,738,109,151,1,-1,-1,-1
000031,-1,1,669,172,364,1,-1,-1,-1
000031,-1,128,667,507,392,0,-1,-1,-1
000031,-1,148,695,458,371,1,-1,-1,-1
000031,-1,403,569,213,132,1,-1,-1,-1
000031,-1,554,673,346,351,1,-1,-1,-1
000031,-1,608,500,138,103,1,-1,-1,-1
000031,-1,609,494,128,113,0,-1,-1,-1
000031,-1,621,629,74,91,1,-1,-1,-1
000031,-1,756,512,122,122,1,-1,-1,-1
000031,-1,761,488,70,34,0,-1,-1,-1
000031,-1,839,466,50,38,1,-1,-1,-1
000031,-1,898,637,67,117,1,-1,-1,-1
000031,-1,928,490,28,40,1,-1,-1,-1
000031,-1,1161,738,109,150,1,-1,-1,-1
000032,-1,20,762,473,322,1,-1,-1,-1
000032,-1,382,553,74,72,1,-1,-1,-1
000032,-1,435,545,226,144,1,-1,-1,-1
000032,-1,524,641,121,181,1,-1,-1,-1
000032,-1,553,675,341,351,1,-1,-1,-1
000032,-1,623,496,123,106,0,-1,-1,-1
000032,-1,626,503,122,88,1,-1,-1,-1
000032,-1,710,529,151,126,1,-1,-1,-1
000032,-1,765,478,75,54,1,-1,-1,-1
000032,-1,838,468,59,34,1,-1,-1,-1
000032,-1,900,638,65,116,1,-1,-1,-1
000032,-1,919,489,32,44,1,-1,-1,-1
000032,-1,922,507,25,30,0,-1,-1,-1
000032,-1,1161,738,109,150,1,-1,-1,-1
000033,-1,-8,838,385,225,1,-1,-1,-1
000033,-1,6,704,69,105,1,-1,-1,-1
000033,-1,39,615,137,125,0,-1,-1,-1
000033,-1,183,599,203,246,0,-1,-1,-1
000033,-1,384,534,81,81,1,-1,-1,-1
000033,-1,427,717,133,192,1,-1,-1,-1
000033,-1,496,569,135,125,0,-1,-1,-1
000033,-1,529,546,149,114,1,-1,-1,-1
000033,-1,551,684,346,341,1,-1,-1,-1
000033,-1,620,500,42,50,0,-1,-1,-1
000033,-1,655,497,129,73,1,-1,-1,-1
000033,-1,685,540,166,131,1,-1,-1,-1
000033,-1,766,476,78,58,1,-1,-1,-1
000033,-1,848,467,56,30,1,-1,-1,-1
000033,-1,882,466,42,32,0,-1,-1,-1
000033,-1,901,640,64,112,1,-1,-1,-1
000033,-1,915,505,27,40,1,-1,-1,-1
000033,-1,917,490,31,46,0,-1,-1,-1
000033,-1,1161,738,107,152,1,-1,-1,-1
000034,-1,36,727,148,141,1,-1,-1,-1
000034,-1,212,591,73,93,0,-1,-1,-1
000034,-1,327,787,152,219,1,-1,-1,-1
000034,-1,527,538,148,113,1,-1,-1,-1
000034,-1,559,675,337,354,1,-1,-1,-1
000034,-1,628,551,197,164,1,-1,-1,-1
000034,-1,681,493,121,65,1,-1,-1,-1
000034,-1,782,479,70,49,1,-1,-1,-1
000034,-1,876,453,57,40,1,-1,-1,-1
000034,-1,883,468,44,32,0,-1,-1,-1
000034,-1,900,639,65,114,1,-1,-1,-1
000034,-1,906,506,28,46,1,-1,-1,-1
000034,-1,1162,739,107,152,1,-1,-1,-1
000035,-1,-0,885,31,163,0,-1,-1,-1
000035,-1,1,744,29,111,0,-1,-1,-1
000035,-1,6,724,39,108,0,-1,-1,-1
000035,-1,7,705,68,102,1,-1,-1,-1
000035,-1,37,613,140,134,0,-1,-1,-1
000035,-1,171,875,150,202,1,-1,-1,-1
000035,-1,195,699,126,139,0,-1,-1,-1
000035,-1,367,558,171,175,1,-1,-1,-1
000035,-1,509,518,60,61,0,-1,-1,-1
000035,-1,557,682,342,346,1,-1,-1,-1
000035,-1,573,514,133,118,1,-1,-1,-1
000035,-1,587,562,227,172,1,-1,-1,-1
000035,-1,623,496,53,35,0,-1,-1,-1
000035,-1,703,497,114,70,1,-1,-1,-1
000035,-1,733,460,119,61,1,-1,-1,-1
000035,-1,802,485,48,43,1,-1,-1,-1
000035,-1,882,454,54,37,1,-1,-1,-1
000035,-1,898,502,33,56,1,-1,-1,-1
000035,-1,899,640,67,113,1,-1,-1,-1
000035,-1,965,501,32,60,0,-1,-1,-1
000035,-1,1162,738,109,152,1,-1,-1,-1
000036,-1,1,695,82,82,0,-1,-1,-1
000036,-1,1,758,218,259,1,-1,-1,-1
000036,-1,211,610,68,80,0,-1,-1,-1
000036,-1,306,656,70,82,1,-1,-1,-1
000036,-1,381,553,70,73,0,-1,-1,-1
000036,-1,441,550,118,162,1,-1,-1,-1
000036,-1,511,596,272,180,1,-1,-1,-1
000036,-1,554,673,345,355,1,-1,-1,-1
000036,-1,610,516,138,75,1,-1,-1,-1
000036,-1,717,493,109,70,1,-1,-1,-1
000036,-1,808,487,44,37,1,-1,-1,-1
000036,-1,883,508,36,46,1,-1,-1,-1
000036,-1,887,526,33,43,1,-1,-1,-1
000036,-1,902,642,62,109,0,-1,-1,-1
000036,-1,925,454,34,36,0,-1,-1,-1
000036,-1,931,466,24,33,0,-1,-1,-1
000036,-1,963,527,34,36,1,-1,-1,-1
000036,-1,1161,737,109,155,1,-1,-1,-1
000037,-1,-24,683,390,330,1,-1,-1,-1
000037,-1,57,615,138,80,0,-1,-1,-1
000037,-1,391,621,61,71,1,-1,-1,-1
000037,-1,422,537,69,68,0,-1,-1,-1
000037,-1,465,605,285,207,1,-1,-1,-1
000037,-1,556,673,340,356,1,-1,-1,-1
000037,-1,631,506,126,97,1,-1,-1,-1
000037,-1,738,481,91,70,1,-1,-1,-1
000037,-1,806,477,53,32,0,-1,-1,-1
000037,-1,820,488,34,35,0,-1,-1,-1
000037,-1,873,527,32,47,1,-1,-1,-1
000037,-1,875,508,32,45,0,-1,-1,-1
000037,-1,964,528,32,35,1,-1,-1,-1
000037,-1,1162,736,109,156,1,-1,-1,-1
000038,-1,48,646,401,230,1,-1,-1,-1
000038,-1,383,556,74,71,1,-1,-1,-1
000038,-1,387,614,316,247,1,-1,-1,-1
000038,-1,555,670,345,361,1,-1,-1,-1
000038,-1,622,495,45,31,0,-1,-1,-1
000038,-1,659,511,115,73,1,-1,-1,-1
000038,-1,750,488,83,58,1,-1,-1,-1
000038,-1,809,471,56,34,0,-1,-1,-1
000038,-1,851,545,35,49,1,-1,-1,-1
000038,-1,880,614,97,137,0,-1,-1,-1
000038,-1,980,451,50,38,0,-1,-1,-1
000038,-1,1163,738,107,153,1,-1,-1,-1
000039,-1,6,702,69,109,1,-1,-1,-1
000039,-1,38,618,131,124,0,-1,-1,-1
000039,-1,203,609,303,178,1,-1,-1,-1
000039,-1,276,646,380,280,1,-1,-1,-1
000039,-1,382,539,81,72,1,-1,-1,-1
000039,-1,550,681,351,338,1,-1,-1,-1
000039,-1,579,506,115,135,0,-1,-1,-1
000039,-1,680,496,108,81,1,-1,-1,-1
000039,-1,760,487,77,57,1,-1,-1,-1
000039,-1,827,554,52,67,1,-1,-1,-1
000039,-1,888,628,62,99,1,-1,-1,-1
000039,-1,961,528,36,34,1,-1,-1,-1
000039,-1,1162,735,104,155,1,-1,-1,-1
000040,-1,7,682,73,112,1,-1,-1,-1
000040,-1,43,617,126,126,0,-1,-1,-1
000040,-1,136,686,472,359,1,-1,-1,-1
000040,-1,211,609,66,81,0,-1,-1,-1
000040,-1,239,597,72,78,0,-1,-1,-1
000040,-1,334,583,269,134,1,-1,-1,-1
000040,-1,501,517,63,67,0,-1,-1,-1
000040,-1,552,681,346,338,1,-1,-1,-1
000040,-1,601,502,111,123,0,-1,-1,-1
000040,-1,704,494,89,81,1,-1,-1,-1
000040,-1,771,489,63,37,0,-1,-1,-1
000040,-1,799,552,55,84,1,-1,-1,-1
